id,customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,FREQ_Tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,tenure_contract_ratio,has_PhoneService,has_MultipleLines,has_OnlineSecurity,has_OnlineBackup,has_DeviceProtection,has_TechSupport,has_StreamingTV,has_StreamingMovies,n_services,has_internet,has_streaming,has_security,service_ratio,charge_per_service,total_per_service,ORIG_proba_Gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_Tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_churner_TC,pctrank_nonchurner_TC,pctrank_churn_gap_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,tenure_num_digits,tenure_is_multiple_10,tenure_rounded_10,tenure_dev_from_round10,tenure_years,tenure_months_in_year,mc_first_digit,mc_last_digit,mc_mod10,mc_mod100,mc_num_digits,mc_is_multiple_10,mc_is_multiple_50,mc_rounded_10,mc_fractional,mc_dev_from_round10,mc_per_digit,tc_first_digit,tc_last_digit,tc_mod10,tc_mod100,tc_num_digits,tc_is_multiple_10,tc_is_multiple_100,tc_rounded_100,tc_fractional,tc_dev_from_round100,tc_per_digit,BG_Contract_InternetService,BG_Contract_PaymentMethod,BG_Contract_OnlineSecurity,BG_Contract_TechSupport,BG_Contract_PaperlessBilling,BG_InternetService_PaymentMethod,BG_InternetService_OnlineSecurity,BG_InternetService_TechSupport,BG_InternetService_PaperlessBilling,BG_PaymentMethod_OnlineSecurity,BG_PaymentMethod_TechSupport,BG_PaymentMethod_PaperlessBilling,BG_OnlineSecurity_TechSupport,BG_OnlineSecurity_PaperlessBilling,BG_TechSupport_PaperlessBilling,TG_Contract_InternetService_PaymentMethod,TG_Contract_InternetService_OnlineSecurity,TG_Contract_PaymentMethod_OnlineSecurity,TG_InternetService_PaymentMethod_OnlineSecurity,churn_probability,risk_level
6344,9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,0.008377112,0.0015618345,7.099247e-05,21.75,0.02610725,73.5859,0.50032914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,24.983334,956.61664,0.26633346,0.41086957,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.16157556,0.22,0.71428573,0.5,0.7986622,0.6250302,0.17363197,0.5537943,0.13023373,-16.717882,0.5562806,0.85122895,2725.5,2298.75,-426.75,2129.55,1183.7,-945.8501,501.125,1396.925,895.80005,3,8,8,2,2,0.0,40.0,2.0,3,2,7,5,4.0,74.0,2,0.0,0.0,70.0,0.9500000000000028,4.950000000000003,37.45627186406797,2,5,9.0,69.0,4,0.0,0.0,2900.0,0.849999999999909,30.15000000000009,717.2831792051986,Month-to-month_Fiber optic,Month-to-month_Bank transfer (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Bank transfer (automatic),Month-to-month_Fiber optic_No,Month-to-month_Bank transfer (automatic)_No,Fiber optic_Bank transfer (automatic)_No,0.3772624786943197,Medium
6852,2408-PSJVE,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,0.0072412323,0.00042595484,7.099247e-05,200.45,0.021162031,64.97889,0.69952303,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.5,12.38,584.81,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.18688694,0.4193779,0.21587463,0.22792608,0.15160704,0.33108714,0.3360397,0.42746615,0.33803663,0.19284603,0.13953489,0.0,0.5,0.8013378,0.6308287,0.1705091,0.5590644,0.15336736,3.7839959,0.696281,0.8538163,2779.7,2352.95,-426.75,2183.75,1237.9,-945.85,555.325,1342.725,787.39996,4,4,4,8,2,0.0,40.0,4.0,3,8,6,9,1.0,61.0,2,0.0,0.0,60.0,0.8999999999999986,1.8999999999999986,30.934532733633183,2,5,4.0,24.0,4,0.0,0.0,2900.0,0.0500000000001819,24.050000000000182,730.829792551862,Month-to-month_DSL,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_Yes,Month-to-month_Yes,DSL_Mailed check,DSL_No,DSL_Yes,DSL_Yes,Mailed check_No,Mailed check_Yes,Mailed check_Yes,No_Yes,No_Yes,Yes_Yes,Month-to-month_DSL_Mailed check,Month-to-month_DSL_No,Month-to-month_Mailed check_No,DSL_Mailed check_No,0.15486864186823368,Low
5635,2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,0.012778645,0.00042595484,7.099247e-05,-24.65,0.046365757,51.25,0.39497307,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.375,13.675,294.6875,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.25027934,0.18688694,0.4193779,0.21587463,0.22792608,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.19284603,0.3188406,0.5,0.5,0.6140468,0.39623097,0.21781585,0.38936085,-0.5915608,-3.4160042,0.41322315,0.614489,1034.4,607.65,-426.75,438.45,507.4,68.94998,1189.975,3088.025,1898.0499,2,2,2,10,2,0.0,20.0,2.0,1,10,5,7,4.0,54.0,2,0.0,0.0,50.0,0.7000000000000028,4.700000000000003,27.336331834082962,1,5,8.0,78.0,4,0.0,0.0,1200.0,0.75,21.25,294.6138465383654,Month-to-month_DSL,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,DSL_Mailed check,DSL_No,DSL_No,DSL_Yes,Mailed check_No,Mailed check_No,Mailed check_Yes,No_No,No_Yes,No_Yes,Month-to-month_DSL_Mailed check,Month-to-month_DSL_No,Month-to-month_Mailed check_No,DSL_Mailed check_No,0.20955683663487434,Low
5877,6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,0.009938947,0.00014198494,7.099247e-05,117.15,0.018482676,107.138885,0.49096805,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,15.278571,826.5,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.14417745,0.4013104,0.22792608,0.4175388,0.30537832,0.30049932,0.11082694,0.33803663,0.14921682,0.21818182,0.5,0.5,0.9471572,0.8642184,0.08293879,0.8372964,1.3746902,15.282119,0.79771614,0.8933333,5641.15,5214.4,-426.75,5045.2,4099.35,-945.8501,3416.775,1518.725,-1898.0499,5,3,3,5,2,0.0,50.0,3.0,4,5,1,5,6.0,6.0,3,0.0,0.0,110.0,0.9500000000000028,3.049999999999997,35.63812062645785,5,5,5.0,85.0,4,0.0,0.0,5800.0,0.5,14.5,1446.0134966258433,One year_Fiber optic,One year_Credit card (automatic),One year_Yes,One year_No,One year_Yes,Fiber optic_Credit card (automatic),Fiber optic_Yes,Fiber optic_No,Fiber optic_Yes,Credit card (automatic)_Yes,Credit card (automatic)_No,Credit card (automatic)_Yes,Yes_No,Yes_Yes,No_Yes,One year_Fiber optic_Credit card (automatic),One year_Fiber optic_Yes,One year_Credit card (automatic)_Yes,Fiber optic_Credit card (automatic)_Yes,0.26661322824656963,Medium
1245,6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,0.012068721,0.0012778646,7.099247e-05,36.9,0.042700343,88.21875,0.25150356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.375,22.6125,529.3125,0.26438403,0.41086957,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.30537832,0.30049932,0.42746615,0.33803663,0.45742995,0.14084508,0.16666667,0.5,0.72040135,0.56052184,0.1598795,0.48061553,-0.19099066,-1.2178816,0.4649266,0.767141,1972.9,1546.15,-426.75,1376.95,431.1,-945.85,251.475,2149.525,1898.0499,2,3,3,11,2,0.0,20.0,3.0,1,11,9,5,0.0,90.0,2,1.0,0.0,90.0,0.45000000000000284,0.45000000000000284,45.2023988005997,2,5,7.0,17.0,4,0.0,0.0,2100.0,0.25,17.25,529.1802049487628,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.45780767872929573,Medium
6022,5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,0.010080932,0.0002839699,0.00014198494,-30.35,0.05420909,16.554762,1.0050251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,9.45,173.825,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.42746615,0.33803663,0.14921682,0.2777778,0.0,1.0,0.37525085,0.18047838,0.19477247,0.30854917,-0.9462905,-2.2147858,0.3846154,0.385511,203.3,223.45,20.149994,392.65,1338.5,945.85,2021.075,3919.125,1898.05,2,0,0,8,2,1.0,20.0,0.0,1,8,1,9,8.0,18.0,2,0.0,0.0,20.0,0.8999999999999986,1.1000000000000014,9.44527736131934,3,5,7.0,47.0,3,0.0,0.0,300.0,0.6499999999999773,47.64999999999998,115.84471842719093,Month-to-month_No,Month-to-month_Credit card (automatic),Month-to-month_No internet service,Month-to-month_No internet service,Month-to-month_Yes,No_Credit card (automatic),No_No internet service,No_No internet service,No_Yes,Credit card (automatic)_No internet service,Credit card (automatic)_No internet service,Credit card (automatic)_Yes,No internet service_No internet service,No internet service_Yes,No internet service_Yes,Month-to-month_No_Credit card (automatic),Month-to-month_No_No internet service,Month-to-month_Credit card (automatic)_No internet service,No_Credit card (automatic)_No internet service,0.16714280098676682,Low
5927,6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,0.009654976,0.0014198495,7.099247e-05,-27.65,0.020030754,23.742308,1.9805825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25,8.25,411.53333,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.28786612,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.1602258,0.19284603,0.14814815,0.33333334,0.5,0.62408024,0.40782797,0.21625227,0.3947914,-0.5677229,3.635214,0.77884614,0.23511904,1090.25,663.5,-426.75,494.3,451.55,-42.75,1134.125,3032.175,1898.05,5,1,1,3,2,0.0,50.0,1.0,4,3,2,5,4.0,24.0,2,0.0,0.0,20.0,0.75,4.75,12.368815592203898,1,6,4.0,34.0,4,0.0,0.0,1200.0,0.599999999999909,34.59999999999991,308.5728567858035,Two year_No,Two year_Mailed check,Two year_No internet service,Two year_No internet service,Two year_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,Two year_No_Mailed check,Two year_No_No internet service,Two year_Mailed check_No internet service,No_Mailed check_No internet service,0.10296576772816479,Low
5924,2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,0.009938947,0.0032656537,7.099247e-05,-61.85,0.016933864,19.340477,2.8637414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.325,609.225,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.1602258,0.14921682,0.06,0.0,0.5,0.62073576,0.40517032,0.21556544,0.39322105,-0.5746161,-0.46478584,0.76602566,0.22619048,1074.1,647.35,-426.75,478.15,467.7,-10.449982,1150.275,3048.325,1898.0499,6,2,2,2,2,0.0,60.0,2.0,5,2,2,5,0.0,20.0,2,1.0,0.0,20.0,0.6499999999999986,0.6499999999999986,10.31984007996002,1,5,8.0,18.0,4,0.0,0.0,1200.0,0.4500000000000455,18.450000000000045,304.53636590852284,Two year_No,Two year_Credit card (automatic),Two year_No internet service,Two year_No internet service,Two year_No,No_Credit card (automatic),No_No internet service,No_No internet service,No_No,Credit card (automatic)_No internet service,Credit card (automatic)_No internet service,Credit card (automatic)_No,No internet service_No internet service,No internet service_No,No internet service_No,Two year_No_Credit card (automatic),Two year_No_No internet service,Two year_Credit card (automatic)_No internet service,No_Credit card (automatic)_No internet service,0.10126790555659682,Low
4570,1386-ZIKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,0.018600028,0.0008519097,7.099247e-05,-2.1,0.14405169,16.31875,0.3508772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,9.475,65.275,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.42746615,0.33803663,0.19284603,0.4,0.0,0.5,0.23946488,0.09060159,0.14886329,0.28743953,-1.0389531,-2.1647859,0.23717949,0.22509703,13.8,440.55,426.75,609.75,1555.6,945.85,2238.175,4136.225,1898.05,7,7,7,7,1,0.0,10.0,3.0,0,7,1,5,8.0,18.0,2,0.0,0.0,20.0,0.9499999999999993,1.0500000000000007,9.470264867566216,1,5,0.0,30.0,3,1.0,0.0,100.0,0.5500000000000114,30.55000000000001,43.50216594468511,Month-to-month_No,Month-to-month_Mailed check,Month-to-month_No internet service,Month-to-month_No internet service,Month-to-month_Yes,No_Mailed check,No_No internet service,No_No internet service,No_Yes,Mailed check_No internet service,Mailed check_No internet service,Mailed check_Yes,No internet service_No internet service,No internet service_Yes,No internet service_Yes,Month-to-month_No_Mailed check,Month-to-month_No_No internet service,Month-to-month_Mailed check_No internet service,No_Mailed check_No internet service,0.15749988239258528,Low
1992,3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,0.012352691,0.00070992473,7.099247e-05,-91.2,0.06281246,73.84167,0.20106445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.375,20.8875,332.2875,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.30537832,0.3360397,0.42746615,0.33803663,0.45742995,0.27027026,0.5,0.5,0.6347826,0.43295482,0.2018278,0.40398493,-0.5273671,-8.117882,0.34910277,0.6442432,1184.8,758.05,-426.75006,588.85,357.0,-231.84998,1039.575,2937.625,1898.05,1,7,7,5,2,0.0,20.0,3.0,1,5,8,5,3.0,83.0,2,0.0,0.0,80.0,0.5499999999999972,3.549999999999997,41.754122938530735,1,5,9.0,29.0,4,0.0,0.0,1300.0,0.15000000000009095,29.15000000000009,332.204448887778,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.4378849193453789,Medium
2499,6061-GWWAV,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,0.009938947,0.0012778646,7.099247e-05,16.35,0.024244098,68.917854,0.5758427,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.625,11.7,482.425,0.26438403,0.23695375,0.32771084,0.15187612,0.2679803,0.25027934,0.18688694,0.14417745,0.21587463,0.22792608,0.4175388,0.30537832,0.3360397,0.11082694,0.1602258,0.19284603,0.23636363,0.42857143,0.5,0.8,0.6276879,0.17231214,0.556196,0.14077617,12.083996,0.69008267,0.5733333,2750.2,2323.45,-426.75,2154.25,1208.4,-945.85,525.825,1372.225,846.39996,4,1,1,5,2,0.0,40.0,1.0,3,5,7,2,0.0,70.0,2,1.0,0.0,70.0,0.20000000000000284,0.20000000000000284,35.08245877061469,2,5,4.0,94.0,4,0.0,0.0,2900.0,0.5500000000001819,5.449999999999818,723.4566358410398,One year_DSL,One year_Mailed check,One year_Yes,One year_No,One year_No,DSL_Mailed check,DSL_Yes,DSL_No,DSL_No,Mailed check_Yes,Mailed check_No,Mailed check_No,Yes_No,Yes_No,No_No,One year_DSL_Mailed check,One year_DSL_Yes,One year_Mailed check_Yes,DSL_Mailed check_Yes,0.11622223979793489,Low
6628,9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,0.018600028,0.00070992473,7.099247e-05,-24.9,0.14823863,79.18125,0.07364545,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.5,18.81,126.69,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.30537832,0.30049932,0.11082694,0.33803663,0.19284603,0.4,0.33333334,0.5,0.470903,0.2662479,0.20465511,0.33633882,-0.8243055,2.3821185,0.24959217,0.18666667,489.1,62.35,-426.75,106.85,1052.7,945.85,1735.275,3633.325,1898.0499,7,7,7,7,1,0.0,10.0,3.0,0,7,9,5,4.0,94.0,2,0.0,0.0,90.0,0.04999999999999716,4.049999999999997,47.00149925037481,6,5,3.0,33.0,3,0.0,0.0,600.0,0.4500000000000455,33.450000000000045,211.07964011996003,One year_Fiber optic,One year_Mailed check,One year_No,One year_No,One year_Yes,Fiber optic_Mailed check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Mailed check_No,Mailed check_No,Mailed check_Yes,No_No,No_Yes,No_Yes,One year_Fiber optic_Mailed check,One year_Fiber optic_No,One year_Mailed check_No,Fiber optic_Mailed check_No,0.3255527261644602,Medium
1446,8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,0.08703677,0.0009938946,7.099247e-05,0.0,0.98041135,25.025,0.019588638,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,16.683332,16.683332,0.26438403,0.23695375,0.32771084,0.15187612,0.2679803,0.28786612,0.18688694,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.45742995,0.61601645,0.0,0.5,0.07892977,0.043005556,0.03592421,0.27961212,-1.073312,-8.066004,0.07024793,0.0931436,94.3,521.05,426.75,690.25,1636.1,945.85,2318.675,4216.725,1898.05,1,1,1,1,1,0.0,0.0,1.0,0,1,5,5,0.0,50.0,2,1.0,1.0,50.0,0.04999999999999716,0.04999999999999716,25.012493753123437,5,5,0.0,50.0,2,1.0,0.0,100.0,0.04999999999999716,49.95,25.012493753123437,Month-to-month_DSL,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,DSL_Electronic check,DSL_No,DSL_No,DSL_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_DSL_Electronic check,Month-to-month_DSL_No,Month-to-month_Electronic check_No,DSL_Electronic check_No,0.4912693630903959,Medium
3836,6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,0.011358796,0.0005679398,0.00014198494,22.05,0.015529149,57.79154,1.0783488,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.5,11.67,751.29,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.28786612,0.18688694,0.4193779,0.4013104,0.22792608,0.15160704,0.33108714,0.3360397,0.11082694,0.1602258,0.16157556,0.0625,0.0,0.0,0.8541806,0.7035516,0.15062898,0.6400025,0.5086519,0.23399587,0.7768595,0.6533333,3612.1,3185.35,-426.75,3016.15,2070.3,-945.84985,1387.725,510.325,-877.39996,6,4,4,4,2,0.0,60.0,4.0,5,4,5,5,8.0,58.0,2,0.0,0.0,60.0,0.3500000000000014,1.6499999999999986,29.16041979010495,3,5,6.0,56.0,4,0.0,0.0,3800.0,0.4499999999998181,43.55000000000018,938.8777805548611,One year_DSL,One year_Bank transfer (automatic),One year_No,One year_Yes,One year_No,DSL_Bank transfer (automatic),DSL_No,DSL_Yes,DSL_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,No_Yes,No_No,Yes_No,One year_DSL_Bank transfer (automatic),One year_DSL_No,One year_Bank transfer (automatic)_No,DSL_Bank transfer (automatic)_No,0.12812608224339783,Low
5610,1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,0.02839699,0.0017038194,7.099247e-05,-5.9,0.34070396,55.15,0.039215688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,25.166666,73.53333,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.45742995,0.46,0.125,0.5,0.3056856,0.12901667,0.17666894,0.2961955,-1.000518,-16.167881,0.12724307,0.301423,76.25,350.5,274.25,519.7,1465.55,945.85004,2148.125,4046.175,1898.05,3,3,3,3,1,0.0,0.0,3.0,0,3,7,5,5.0,75.0,2,0.0,0.0,80.0,0.5,4.5,37.73113443278361,2,6,0.0,20.0,3,1.0,0.0,200.0,0.5999999999999943,20.599999999999994,73.50883038987004,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.6033151298761368,High
3031,3923-CSIHK,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,0.009654976,0.00070992473,7.099247e-05,-107.65,0.020619005,67.54608,0.6939625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,35.525,1722.425,0.26633346,0.41086957,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.45742995,0.1509434,0.0,0.5,0.8367893,0.6767335,0.16005582,0.6097042,0.37565497,-20.617882,0.6084829,0.8926261,3300.5,2873.75,-426.75,2704.55,1758.7,-945.8501,1076.125,821.925,-254.20001,5,0,0,2,2,1.0,50.0,0.0,4,2,7,5,1.0,71.0,2,0.0,0.0,70.0,0.04999999999999716,1.0499999999999972,35.507246376811594,3,5,4.0,44.0,4,0.0,0.0,3400.0,0.849999999999909,44.84999999999991,860.9972506873281,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.3270067051053047,Medium
1143,2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,0.01377254,0.0002839699,7.099247e-05,52.25,0.052805282,56.560528,0.31141868,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.375,14.2,268.6625,0.26438403,0.23695375,0.19897398,0.31352717,0.2679803,0.28786612,0.18688694,0.4193779,0.21587463,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.14921682,0.25333333,0.0,0.5,0.58394647,0.37521142,0.20873505,0.37923872,-0.6359927,-1.3160042,0.39876032,0.5976714,930.3,503.55,-426.75,334.35,611.5,277.15,1294.075,3192.125,1898.05,1,8,8,6,2,0.0,20.0,2.0,1,6,5,8,6.0,56.0,2,0.0,0.0,60.0,0.7999999999999972,3.200000000000003,28.385807096451774,1,5,4.0,74.0,4,0.0,0.0,1100.0,0.650000000000091,25.34999999999991,268.59535116220945,Month-to-month_DSL,Month-to-month_Credit card (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_No,DSL_Credit card (automatic),DSL_No,DSL_No,DSL_No,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_No,No_No,No_No,No_No,Month-to-month_DSL_Credit card (automatic),Month-to-month_DSL_No,Month-to-month_Credit card (automatic)_No,DSL_Credit card (automatic)_No,0.19895253330469131,Low
